alpha,beta,gamma,delta,fitness
0.1803399682624119,0.013456450004323021,0.4292013179190493,0.3770022638142157,0.4311324917775956
0.31746804758521524,0.15182814320331084,0.10759444126677467,0.42310936794469917,0.34256172660245454
0.15703326572690252,0.297862508050512,0.19708165435154537,0.34802257187104013,0.4183936405833374
0.17685020100685062,0.2626850939237553,0.2991202472282227,0.2613444578411714,0.542312039757304
0.43600829254130624,0.20154809537489535,0.27877841070348097,0.08366520138031737,0.8341925788545448
0.49264697196991053,0.009232270547209535,0.11603099206914105,0.3820897654137389,0.4250188977699497
0.10697985647325951,0.009201611382450294,0.753171796035283,0.13064673610900718,0.8026496541291217
0.1801819748934241,0.2837639266571444,0.3437516816103941,0.19230241683903737,0.6547935894100152
0.2616028579323919,0.3442873244861604,0.14219352491808407,0.2519162926633637,0.5532680961077225
0.06338542738296798,0.15753320143824326,0.3657120574431348,0.41336931373565405,0.3563160491807825
0.3308246510242598,0.05664952088475938,0.38593910218897004,0.22658672590201082,0.6459575309257939
0.4109471442471301,0.2116667609318922,0.30135424922222886,0.07603184559874902,0.8436188794154982
0.39436940985509805,0.02999775902240473,0.5211977554799119,0.05443507564258534,0.9138477226827613
0.08573351367421549,0.4527130190434079,0.398945624062643,0.06260784321973369,0.8381812823138883
0.28985233974385227,0.12958301626968208,0.3343325800180574,0.2462320639684082,0.5982561499799671
0.13164746256439167,0.3981110063970043,0.4694196838224565,0.0008218472161473712,0.9390505782162281
0.7028757867473089,0.027737434736576888,0.12682276142851576,0.14256401708759847,0.780606487421287
0.2623668387272001,0.2553655708979833,0.2477011715005638,0.23456641887425278,0.5970772575090242
0.34843950016802144,0.3398590070585918,0.07132913809275195,0.24037235468063475,0.5884626169202591
0.1616587039532601,0.053094548642579356,0.582753971960903,0.20249277544325772,0.6829871996744686
0.21623507422559604,0.08445887489909776,0.4281820342778119,0.27112401659749436,0.5721992563789841
0.08243772360177172,0.2354435021509776,0.566684757657411,0.11543401658983969,0.7797602746850449
0.1892692109388695,0.3121849396992429,0.13812167038974485,0.3604241789721427,0.4125359905868994
0.46667304640219526,0.07398997670805607,0.2601314534279471,0.19920552346180156,0.6863937194656864
0.2027468364874896,0.07957342628511963,0.04088502628419137,0.6767947109431993,-0.035085422986078973
0.3277291688515872,0.3030576994177019,0.18345936642324406,0.18575376530746676,0.6456049271843742
0.00913479864578677,0.18427634192302522,0.4046204743721293,0.40196838505905874,0.3601921540268068
0.08485538741901388,0.46438449956638894,0.23919648717039457,0.21156362584420255,0.5897776613204183
0.3544216821868004,0.152852933892151,0.09611341514318167,0.3966119687778669,0.37451146005476943
0.26861780027213705,0.056510655773873694,0.38426496596191884,0.29060657799207035,0.5527880018571197
0.05843668452127219,0.28357039336639867,0.2621356916832655,0.3958572304290637,0.36367859535144476
0.18984476335780343,0.32139331967400603,0.1918542192924869,0.29690769767570374,0.474290123567943
0.0227829273275696,0.27709079708485745,0.6290795754035681,0.07104670018400487,0.8380117903070212
0.268718617915882,0.14728525057775635,0.09049786761779147,0.4934982638885702,0.23029555405159347
0.3368582978799239,0.4546284378544906,0.05888652701465344,0.14962673725093223,0.6846342065527038
0.2886949136649739,0.3075106567782419,0.1132860381544492,0.29050839140233503,0.5027352815408491
0.3183866755862884,0.0011208331685591026,0.34949343788827153,0.330999053356881,0.5032772533309667
0.1725531774964313,0.38676804749660587,0.1392106050275077,0.30146816997945514,0.47044413553149617
0.40388714520837393,0.005490208920313723,0.3999559092062889,0.19066673666502357,0.7129018532184019
0.24628479446124354,0.1804780930334754,0.01689163735375136,0.5563454751515297,0.12938616866601038
0.15016128263419662,0.12752270352674708,0.32885911755441904,0.39345689628463726,0.390686250044032
0.10477808527100776,0.14389444443675983,0.3775767309218792,0.37375073937035325,0.40340027983528026
0.028092173098217554,0.49213404711314795,0.3330775955034919,0.14669618428514258,0.6569222117939991
0.017599821247628128,0.43419163359705726,0.1250971251911454,0.4231114199641693,0.27849454333433465
0.590668155010157,0.08479880051702111,0.02212055222126501,0.3024124922515568,0.5336614415451115
0.12731697211470436,0.24068236473377647,0.315056698492839,0.3169439646586801,0.4764475800652246
0.3241781223932754,0.4127641063598541,0.22156420798947565,0.041493563257394735,0.855206833841937
0.30173082557407094,0.151257059371071,0.03596476302363707,0.511047352031221,0.21074041304750785
0.3267702473388601,0.41118014974563966,0.24822594462175573,0.013823658293744498,0.8970284826102553
0.23629971723803178,0.2653509796643122,0.31414738992883295,0.1842019131688231,0.6838944832971185
0.2521526683918177,0.3584768265460625,0.26924421354783806,0.12012629151428174,0.7660390387466681
0.2298978115049444,0.2806829111120452,0.4055214817739243,0.08389779560908625,0.8180167243639617
0.23866741800271313,0.09175409505516766,0.3455081232934808,0.32407036364863845,0.4955436355160089
0.2048010056774427,0.45766861299624717,0.06262544092458625,0.27490494040172386,0.5189922974479771
0.03853589389242637,0.0759768510765912,0.4328972932508685,0.45258996178011385,0.30971852966834046
0.34428833244710894,0.12518891691113385,0.2622822589355721,0.2682404917061851,0.5726014790584956
0.1602323145159491,0.0018764496368299315,0.45648552233381845,0.38140571351340247,0.4275161398025303
0.291686414051551,0.03325179099847008,0.24605693785385727,0.4290048570961218,0.35150494570604696
0.16299658638054074,0.05853053270991004,0.38813520448227196,0.39033767642727735,0.4027873788171021
0.21728841237982785,0.39520943586403495,0.033647832951427155,0.3538543188047101,0.39017663462012797
0.08565140034556797,0.1381927954959127,0.4111331750424667,0.3650226291160526,0.43173713700153427
0.09858875552647973,0.2611318332204003,0.334266956409542,0.3060124548435778,0.4887549510905531
0.22424324343495922,0.5057202097400424,0.17290097833592138,0.09713556848907702,0.753152605318376
0.32545166694456895,0.2820948400263083,0.09033121276135161,0.30212228026777116,0.4903976115930816
0.036562813838560575,0.41952380232206415,0.38048560860736147,0.16342777523201368,0.6709535766875665
0.21390264894588507,0.24637793856251808,0.1518653323062417,0.3878540801853552,0.36894329200946363
0.2846278418982405,0.2919891899416971,0.3245777555850203,0.09880521257504224,0.7933943431490972
0.38188571377476177,0.16188371189013517,0.2286345097361568,0.22759606459894613,0.6262291607235536
0.4008475258553099,0.3054351190583179,0.09028078661865759,0.20343656846771452,0.6490298794396805
0.2137622302956831,0.4031266903144972,0.1860696411274678,0.197041438262352,0.6238125045435727
0.09304393161280496,0.1943035232312854,0.35953679262944904,0.3531157525264606,0.43146566656405205
0.5021151251514856,0.4030062041878705,0.08115528427074298,0.01372338638990088,0.8988136795775746
0.38708418590908533,0.3341339942346102,0.015819744258338823,0.2629620755979657,0.5387300877561294
0.29818338154810664,0.33094686828296765,0.09309402260785563,0.27777572756107016,0.5171470350018013
0.053197919264247835,0.3282676415200518,0.3614729926458034,0.25706144656989693,0.5651676839171469
0.18218094807343888,0.2557508250728526,0.19634739260300824,0.36572083425070034,0.400268583609379
0.40004652442335215,0.17947918762107148,0.3950099568494359,0.025464331106140495,0.9348816251976285
0.16724522004473608,0.5447550349075275,0.1315254564915345,0.15647428855620188,0.6563375601841916
0.30041997320488134,0.20369149250756,0.23036983982873765,0.2655186944588208,0.5609836598102567
0.0647867763606846,0.37496915824694094,0.25478325632465165,0.3054608090677226,0.4855634126613747
0.336292650326483,0.3395714859442732,0.28476551661821164,0.03937034711103223,0.8900087564418107
0.15655525969508116,0.3001028573799902,0.22137880517126518,0.3219630777536635,0.47203995476250626
0.08404118967843131,0.006629358527329045,0.47254249594037956,0.43678695585386,0.3431622265873777
0.21782726276951625,0.22499494385274935,0.15633620497678669,0.40084158840094775,0.364988375820666
0.3700822026528094,0.12370320405168027,0.39622183691172225,0.10999275638378805,0.8102702246139818
0.14624156026862656,0.4077056206657328,0.26844103282680404,0.1776117862388366,0.6520411965085985
0.09824281845358238,0.07271652627534764,0.5262418277244242,0.3027988275466458,0.5312584534249618
0.05445113905372855,0.5032568922089746,0.34263575127178625,0.09965621746551051,0.7498642953599393
0.37834329697934116,0.41552003364549506,0.18147949901551672,0.024657170359647068,0.8799102377314305
0.27077712058308245,0.3805843569438272,0.22539569096826004,0.12324283150483023,0.7580480992011805
0.26031416572964283,0.2895524677220962,0.3675781885314045,0.08255517801685648,0.8037791160441912
0.0975515755463233,0.7558596581937111,0.13829293866258774,0.008295827597377979,0.836384326965191
0.08796606386121751,0.4474024599755645,0.450411666566507,0.014219809596710946,0.8891897936098206
0.08894744550167405,0.2548267274525704,0.3162432604697668,0.33998256657598874,0.42631946827287426
0.04273660742999488,0.6010020212660295,0.09377163145837426,0.2624897398456013,0.5161150870416935
0.2040901897357025,0.15709298591360824,0.5879118341424241,0.05090499020826526,0.8922239175048806
0.28450969324988,0.23506603955314895,0.178191718470737,0.30223254872623406,0.5113912709776766
0.2212860147699905,0.15507569222310172,0.5018679340238035,0.12177035898310432,0.7940831076918783
0.41923620499230885,0.017673561140173252,0.38357411387350926,0.1795161199940085,0.728074785837961
0.6437218500367198,0.18392211998777913,0.06219825190954078,0.11015777806596025,0.7979789089035038
0.4796455694171503,0.08076851909321199,0.2587492365808846,0.1808366749087531,0.7166297097728886
0.017940832349837843,0.13344582257375318,0.14521837697355527,0.7033949681028537,-0.08178161666903122
0.20838002643748071,0.26798007294612847,0.2641334976601775,0.2595064029562133,0.5705433846237609
0.06431675591328223,0.35495015668235474,0.17303069661560472,0.4077023907887583,0.31745638248039165
0.3499044151954868,0.1428274948098391,0.016120888119480384,0.4911472018751937,0.2418550729657336
0.24714310573140386,0.4093925270494234,0.21032232439284707,0.13314204282632566,0.7388780567030979
0.17076250856654296,0.6086490399254842,0.06112588660349796,0.15946256490447486,0.6390763446581909
0.2601289097009717,0.23880509061510005,0.29100718098135747,0.2100588187025708,0.6371507538231238
0.3204939524913862,0.3058649192455876,0.03174641652184994,0.34189471174117636,0.42598494853911806
0.16548308357640962,0.10590005304612626,0.4094955001303778,0.3191213632470863,0.5001379445201453
0.10707032883084974,0.3676370290597562,0.19498551767603017,0.3303071244333639,0.41263005608501513
0.16993880722210103,0.17418385268863598,0.33310314704366656,0.32277419304559635,0.4810019398938783
0.1192565707505507,0.1578949851881716,0.4685349369424116,0.2543135071188661,0.5948454915434752
0.38465929286456313,0.28347495675460366,0.004015905756962185,0.32784984462387107,0.4515302417132727
0.12965595077015918,0.446714679088646,0.3952927377311591,0.028336632410035784,0.8681521155672172
0.39969900658565505,0.011888561284378539,0.5111149912788062,0.07729744085116032,0.8822705545306028
0.28310270795948156,0.43823303996377455,0.2519410613350285,0.026723190741715287,0.8941802578928608
0.23949513931911262,0.09369678293441402,0.3763133166116163,0.29049476113485695,0.5502033408575524
0.19777035470782572,0.1687098910325194,0.357157710359213,0.2763620439004418,0.5517149559428334
0.19589818967009145,0.10016466767486638,0.3793789987408677,0.32455814391417454,0.49813808397750836
0.38822967011783627,0.12869770405607148,0.20063054770840358,0.2824420781176887,0.5505973420122527
0.23129029997264705,0.43183751852877356,0.20297002073289092,0.1339021607656884,0.7343711310721512
0.41364518113308224,0.07996596345856637,0.03986959299746876,0.46651926241088265,0.28822621186489106
0.36421112589519067,0.2246689780404441,0.06259949847777202,0.3485203975865933,0.4322856080120213
0.0215327994538469,0.5431602449672982,0.3348055066526085,0.10050144892624639,0.7677737898655357
0.27727151853431503,0.4921986637750019,0.21143148911329931,0.019098328577383868,0.848302841190174
0.1170111500752046,0.1515227446141739,0.30959633170662454,0.4218697736039969,0.3444669279018785
0.35043484611824255,0.1748201631198283,0.3228419913692074,0.15190299939272173,0.7459224764429431
0.3003998781202954,0.5797482918245207,0.10035042324422673,0.019501406810957123,0.8837856460098862
0.4306923501352166,0.16504833452925058,0.11175023026075144,0.29250908507478135,0.5282267054819779
0.34248426862257236,0.0033880848948053674,0.3518417271829252,0.30228591929969717,0.5460629083162336
0.2414432898426471,0.42294089606789825,0.28643744911191793,0.04917836497753662,0.8627913181235103
0.29866189594515546,0.33417568099334494,0.2492242295865334,0.1179381934749662,0.7562575735888818
0.38753543098558657,0.19181965818095126,0.3109399087185022,0.10970500211495998,0.7970785651913699
0.19201332519461575,0.22605889126294276,0.2465260887657808,0.3354016947766606,0.44038273501927333
0.04274805506159889,0.0786043269805755,0.477347347446694,0.4013002705111316,0.38625894518621623
0.04291682064892627,0.5496346669620997,0.32506310100234476,0.08238541138662939,0.7939766828757412
0.06657264757502684,0.38636856210603454,0.3766554509256818,0.1704033393932569,0.6671212784889078
0.1064516998723678,0.4247424085223491,0.12221550140755125,0.34659039019773186,0.4164030534250499
0.10399599824375427,0.19378580686638458,0.2616947118197261,0.44052348307013506,0.3101469043648398
0.47749964572990866,0.07766498730665158,0.4355320547675777,0.009303312195862204,0.9743952836102092
0.10481992423482174,0.24454845412812948,0.5196335163585714,0.1309981052784774,0.7545931512566579
0.21826495063130846,0.32215474613405737,0.27592923412367815,0.18365106911095605,0.6600924471067545
0.28519590588301585,0.2225161378938625,0.18464365189975943,0.3076443043233622,0.5051561228308772
0.2436458005684306,0.41052115891182855,0.3319524597547866,0.013880580764954254,0.8970748970702029
0.22047639301457753,0.4089942708789365,0.07279250732478296,0.297736828781703,0.4715959026516582
0.37268820212217557,0.08969676804624158,0.274651143085081,0.262963886746502,0.5831299778686867
0.30795117214967277,0.3327567711607807,0.05686789452000964,0.3024241621695369,0.49645024107157754
0.29649220967289724,0.20583631274305197,0.31939303575367867,0.17827844183037206,0.6914150747058314
0.2940747206255348,0.2913058814020805,0.1777699385874443,0.23684945938494031,0.6010299287122773
